user_id,friend_id
743,907
216,394
415,875
4,346
118,877
614,369
373,369
483,926
346,195
480,296
804,812
171,904
899,562
691,968
548,675
188,892
744,855
983,842
691,544
231,589
582,152
65,750
559,567
767,425
308,891
88,876
762,633
576,815
507,362
253,516
564,617
467,341
127,303
774,358
715,69
458,293
418,520
207,429
335,246
182,544
65,882
717,453
771,494
747,688
484,158
949,69
227,327
958,989
20,689
805,530
157,426
847,155
2,724
867,986
279,319
406,249
604,867
924,593
227,4
736,335
66,712
166,590
599,528
702,343
944,23
52,37
819,106
575,657
351,704
316,771
195,216
819,642
253,727
49,753
668,272
800,94
122,411
354,348
234,481
665,133
294,879
80,642
281,658
343,638
180,436
529,947
592,197
1000,545
346,889
329,510
282,903
671,582
656,279
500,7
62,757
159,74
144,171
455,571
916,790
901,444
517,140
56,805
891,706
502,701
470,392
415,334
169,584
826,409
254,919
530,820
374,562
615,669
543,799
602,833
308,579
954,488
53,131
346,836
933,989
305,892
868,814
239,28
542,348
493,781
874,668
576,773
646,462
329,449
103,918
345,310
539,491
514,103
248,122
447,188
568,506
776,969
809,509
978,75
166,228
591,764
747,551
654,512
771,418
580,32
505,945
894,19
778,94
487,35
690,464
902,524
208,277
281,595
376,287
233,182
708,352
610,997
560,15
867,902
87,987
105,636
139,126
642,920
689,869
262,998
998,380
591,375
382,297
362,944
599,227
492,825
552,20
861,813
243,74
246,463
250,109
675,354
684,540
135,692
107,419
992,85
296,875
534,951
379,617
331,649
946,544
792,657
133,546
953,178
587,119
752,139
822,469
1000,157
140,953
485,301
232,866
625,314
721,274
811,509
633,655
655,597
526,750
41,386
45,455
917,278
898,130
665,589
138,732
48,299
604,250
3,847
650,404
145,770
632,743
860,931
790,420
807,538
204,352
110,427
724,319
718,181
835,474
929,743
465,766
448,716
154,994
299,917
991,175
534,436
86,861
308,489
117,427
39,981
447,661
686,756
278,2
751,793
737,118
126,536
204,892
364,630
309,895
479,858
20,681
245,896
38,510
252,917
220,620
665,460
337,540
645,161
579,554
396,617
616,74
217,559
126,686
677,85
685,147
861,617
553,436
55,806
716,395
570,437
755,621
330,494
30,870
497,120
332,284
376,889
424,943
488,729
148,924
804,36
471,99
139,592
230,790
665,943
289,658
180,527
695,669
633,375
746,641
470,980
276,626
112,595
214,617
538,389
64,243
908,911
791,404
542,30
488,401
256,775
576,867
172,521
582,924
518,584
892,493
987,734
679,712
667,828
446,565
436,836
456,318
86,996
132,358
639,268
106,904
205,683
436,281
507,720
830,513
812,191
940,197
82,906
331,987
217,103
21,1000
909,318
192,535
209,960
56,39
873,611
25,447
20,88
789,846
169,515
223,274
919,658
260,612
19,984
461,209
277,995
998,502
153,246
993,524
18,784
813,561
247,290
132,532
858,18
594,186
769,856
482,236
895,304
716,460
832,107
51,391
608,300
633,803
732,323
232,889
908,44
955,574
482,162
126,23
171,493
857,204
14,745
41,437
997,266
144,319
550,211
638,761
934,247
807,271
253,380
570,443
860,33
236,406
412,268
84,204
738,267
39,299
124,496
147,619
124,115
104,476
578,238
652,32
390,705
680,682
975,159
494,130
390,519
604,69
338,337
286,885
375,184
943,758
378,149
491,956
260,874
517,317
22,684
956,291
881,554
43,964
470,617
182,385
168,419
581,467
744,203
651,928
646,26
398,128
483,890
423,63
286,534
619,434
877,649
651,659
770,884
615,460
866,258
276,824
605,362
349,577
340,989
469,76
921,307
545,573
535,446
44,699
74,347
571,843
787,919
553,1
499,415
352,846
428,863
780,987
442,486
976,308
935,934
359,59
982,819
422,272
944,244
46,65
168,948
890,663
334,442
104,618
281,151
753,476
906,31
9,695
722,1000
146,913
245,934
234,935
222,711
86,494
860,170
981,755
956,174
576,819
771,125
104,71
331,939
11,451
519,922
701,143
878,369
169,969
305,772
432,351
690,786
714,787
194,681
705,514
445,737
365,796
528,88
372,536
41,786
3,682
586,227
29,976
633,534
588,440
454,927
167,631
618,518
619,113
8,747
286,312
733,906
91,947
435,514
878,483
543,886
786,998
303,792
848,265
200,743
964,354
390,658
461,125
623,70
403,329
431,649
436,382
229,162
230,822
985,279
822,286
115,132
131,844
565,192
44,502
629,906
480,629
840,127
730,942
70,219
517,26
499,853
69,410
288,79
892,553
961,752
633,107
327,55
783,30
2,347
187,823
998,999
785,265
196,811
620,546
153,147
582,778
884,171
329,61
401,304
813,693
27,556
416,255
871,16
370,854
628,629
575,397
395,906
587,80
901,666
259,469
692,149
549,589
457,91
822,396
599,373
981,678
244,269
172,125
461,809
291,327
223,290
741,843
726,453
967,768
130,930
241,884
23,871
175,825
466,956
808,192
415,877
301,593
534,413
937,61
756,120
932,287
629,891
494,618
390,343
748,847
6,983
81,796
962,313
253,86
813,243
787,990
217,699
131,498
906,513
384,761
15,609
314,941
904,429
607,994
829,437
792,722
350,729
169,305
389,474
30,406
714,871
858,501
564,749
653,996
516,422
798,537
887,770
768,904
994,524
946,400
718,177
235,865
297,57
531,832
492,175
301,698
443,127
77,530
287,477
994,490
751,992
420,54
147,543
785,871
495,417
871,861
928,432
104,628
634,648
867,783
762,154
126,626
866,474
578,263
454,704
980,154
406,859
207,633
463,822
219,531
171,630
958,499
673,274
68,667
72,876
213,653
558,744
81,494
107,848
146,882
724,900
426,176
465,575
518,56
856,454
256,751
770,880
871,432
417,482
82,891
965,111
534,239
777,270
144,649
368,375
788,738
880,48
406,959
356,873
165,286
661,358
797,870
548,102
858,801
114,405
668,96
151,18
73,245
212,317
241,403
502,361
2,491
990,157
493,569
183,92
12,310
944,356
771,352
236,172
702,411
568,345
486,897
47,230
621,191
505,425
369,625
870,50
535,339
612,978
356,428
193,570
939,346
276,612
59,94
216,344
12,929
327,117
693,974
248,17
203,895
709,542
903,545
91,655
790,7
244,846
14,10
77,212
354,425
349,847
629,958
845,641
303,580
664,472
175,21
465,975
905,55
856,926
224,267
474,953
412,66
487,700
94,168
682,547
740,76
387,305
588,608
826,401
34,944
525,684
491,385
989,905
221,507
977,543
298,388
84,81
333,194
960,376
813,373
544,703
216,970
654,511
767,284
929,927
884,903
153,453
727,695
312,23
754,288
264,366
615,95
785,743
209,274
540,496
456,459
795,280
764,621
918,179
261,747
163,659
49,602
685,598
157,128
813,798
547,69
933,983
276,103
929,486
477,547
705,246
358,263
383,279
102,133
439,202
721,138
221,550
671,637
803,705
794,741
915,959
137,318
442,257
118,876
661,271
874,893
652,474
767,428
980,246
824,705
466,927
391,198
120,293
326,955
313,373
413,931
17,948
494,45
823,406
155,552
987,143
564,383
343,140
7,4
866,776
553,423
886,543
2,363
416,616
436,696
868,677
47,513
277,125
398,202
687,679
491,873
992,14
893,582
876,900
595,440
839,528
129,827
695,966
731,104
296,265
652,679
985,606
808,705
938,847
230,248
305,425
128,114
210,958
480,461
894,373
527,959
836,577
734,189
496,532
460,886
880,204
202,471
993,839
578,306
912,438
156,855
581,519
45,532
444,474
683,611
442,832
473,511
751,133
306,186
788,480
274,782
153,612
632,660
787,887
206,937
131,343
439,865
808,44
166,472
589,621
127,135
577,945
448,284
993,280
684,194
289,196
536,29
540,37
396,668
405,320
108,145
660,971
420,636
542,772
433,500
897,948
578,270
345,347
476,5
893,69
183,175
623,628
820,394
193,52
377,69
514,447
222,630
849,411
509,757
986,620
168,126
352,690
704,506
815,472
5,681
347,799
724,943
129,913
439,853
956,14
450,8
214,185
900,194
401,751
51,350
851,919
969,858
414,60
347,455
650,176
152,260
590,698
695,635
942,667
78,333
33,166
36,740
80,948
659,914
321,63
876,636
614,983
731,945
339,740
711,698
605,561
85,832
478,115
337,926
938,825
971,644
291,460
865,872
149,282
900,946
529,914
449,772
492,699
101,233
820,791
473,14
897,935
110,307
499,325
499,892
658,697
719,583
138,382
49,246
258,740
581,330
644,572
722,603
711,169
882,624
829,82
662,624
531,403
125,229
229,316
943,495
238,847
524,419
720,206
459,192
133,493
693,722
785,700
707,81
813,981
573,355
161,605
276,907
63,13
328,875
559,661
416,560
802,903
411,473
287,488
794,672
587,307
88,316
902,745
544,72
30,181
907,8
191,951
964,612
447,200
508,63
845,100
47,239
890,742
236,556
836,422
144,635
673,598
858,371
894,892
499,11
310,34
40,501
901,644
65,216
22,962
54,247
138,620
969,792
437,431
640,320
247,16
343,939
478,780
765,881
202,153
666,723
184,896
573,428
766,905
174,233
255,634
660,695
765,807
757,775
761,302
483,937
934,74
748,67
850,646
311,923
531,860
341,695
678,597
843,871
465,241
815,721
900,627
821,584
400,2
641,476
717,624
705,390
256,336
369,483
269,604
410,62
11,811
424,112
261,715
364,469
37,929
96,686
742,583
56,170
610,836
325,555
183,166
429,698
248,288
678,13
210,8
548,959
754,955
212,53
329,687
64,226
443,960
438,450
84,530
212,938
644,129
629,454
494,346
780,398
271,714
555,350
100,880
140,686
640,165
310,949
950,994
161,670
706,879
739,101
212,57
679,106
27,236
207,395
604,200
858,248
291,245
316,563
953,771
531,839
858,158
354,286
781,973
497,581
689,666
598,400
271,431
537,224
698,511
632,304
482,863
322,29
628,565
883,507
299,283
144,265
853,497
310,10
873,468
885,865
796,817
12,721
626,695
34,175
174,369
606,953
341,9
742,470
89,781
550,479
559,251
471,870
8,341
644,307
307,609
280,350
369,855
374,829
667,383
569,860
535,179
360,355
921,853
201,924
879,913
233,336
715,540
297,110
456,302
83,128
998,755
714,636
377,427
935,78
611,408
443,154
7,718
706,870
248,230
359,402
820,754
212,426
780,594
770,627
802,920
7,822
756,528
725,837
318,785
526,571
734,748
26,317
244,874
435,528
276,748
114,3
542,975
146,612
784,279
730,973
938,70
964,379
96,962
604,942
231,764
665,203
359,786
65,429
689,828
649,575
737,230
123,824
91,156
914,416
537,187
383,183
562,472
342,41
226,664
261,229
489,705
159,625
298,269
90,464
540,891
946,624
727,118
809,578
593,318
565,635
867,933
614,480
42,452
411,888
968,837
486,167
410,60
975,324
194,148
995,110
928,421
823,183
103,656
572,635
575,829
516,235
356,971
532,887
966,471
768,85
247,694
1,581
210,539
657,934
667,911
63,506
41,492
625,254
725,985
390,614
90,873
391,599
870,550
160,854
340,648
490,560
895,117
133,633
267,342
800,633
551,590
940,785
109,111
73,996
805,280
645,467
6,194
474,350
466,542
606,400
886,128
983,65
739,15
402,360
645,905
586,490
4,25
924,121
779,972
193,350
616,73
499,50
222,257
220,967
534,795
805,666
962,395
765,278
172,757
632,65
954,39
743,790
634,235
491,308
246,878
552,478
735,113
305,817
943,157
655,967
880,887
479,926
982,420
403,799
977,829
297,884
649,801
98,811
73,411
91,114
37,819
43,756
545,56
653,577
140,779
868,816
179,832
202,977
677,67
808,485
399,228
97,896
355,974
3,386
54,286
61,663
272,514
594,732
67,74
9,282
865,853
559,659
413,418
431,863
241,544
3,743
242,364
389,468
407,92
273,637
586,688
217,590
589,748
991,171
960,891
53,995
42,752
397,354
492,733
132,603
242,112
968,512
394,133
394,910
484,355
81,109
392,308
567,111
306,922
902,286
962,877
574,779
823,734
185,881
543,708
721,923
182,24
477,554
535,409
14,396
146,403
138,581
544,462
18,811
540,885
17,674
748,152
673,573
847,974
240,55
494,913
90,152
979,703
181,6
234,607
600,639
542,190
334,435
458,126
543,367
68,226
447,375
273,23
927,776
725,226
496,679
302,402
627,182
89,393
361,422
761,830
372,9
604,108
47,125
18,399
403,274
854,833
948,705
702,637
199,22
798,683
815,398
386,453
418,591
297,90
471,258
318,66
270,427
969,539
24,930
515,587
137,475
690,377
236,264
934,999
517,94
684,1
311,615
436,295
297,862
965,995
910,472
88,752
390,360
991,231
423,415
683,629
165,617
777,176
544,631
543,460
105,695
997,497
469,858
995,3
223,328
736,305
569,574
177,446
906,251
497,59
496,890
422,167
530,712
136,823
37,66
1,397
571,206
854,458
614,159
961,84
336,340
96,536
407,882
175,873
840,722
511,339
610,847
326,815
544,366
198,621
346,910
675,780
33,769
266,87
361,59
881,379
196,924
163,44
74,454
990,265
280,569
916,80
424,950
714,55
105,333
102,748
577,862
763,88
577,704
517,773
862,706
312,997
861,718
686,82
259,918
195,224
315,801
115,917
287,80
326,301
597,379
713,849
618,690
221,845
293,827
497,422
289,521
64,784
477,168
387,842
624,693
62,164
758,63
736,185
538,80
14,904
405,645
655,564
43,848
698,603
420,579
911,718
372,722
885,428
752,421
328,548
698,264
437,875
155,104
841,187
44,36
532,63
841,79
764,786
494,176
745,826
352,440
624,244
590,736
823,957
626,68
83,473
328,829
286,559
302,52
523,270
18,870
349,216
483,106
405,55
907,299
890,840
211,215
370,375
565,19
776,223
320,954
426,725
534,207
479,237
180,343
16,570
133,673
134,800
526,34
723,990
146,795
460,133
32,670
686,694
144,458
493,335
79,274
307,801
208,529
586,763
733,637
761,480
137,497
381,717
290,496
768,997
661,434
736,719
695,130
496,901
969,935
977,643
590,31
768,741
52,929
908,323
317,220
567,444
292,556
546,336
581,886
598,570
809,422
245,338
431,46
734,34
342,143
785,454
105,386
337,662
986,42
858,115
541,123
690,751
482,441
830,146
488,847
738,884
333,976
715,968
810,371
470,399
647,765
40,460
574,361
390,858
8,213
532,483
349,461
56,481
248,910
467,868
869,627
270,897
385,207
301,853
485,608
449,443
367,34
25,824
993,878
877,509
384,639
392,259
669,801
107,172
604,608
492,818
683,243
922,68
968,553
180,595
942,764
640,89
36,691
556,328
970,953
850,631
772,495
8,434
91,558
105,530
724,906
452,676
863,147
764,118
828,50
845,297
593,939
993,477
867,456
330,257
147,581
307,958
401,715
248,335
576,722
203,490
208,443
109,275
555,949
812,57
151,294
478,384
281,915
273,846
330,21
786,78
350,15
931,989
219,499
751,1
510,323
219,346
531,343
858,6
180,661
834,358
527,411
120,380
387,85
412,776
537,197
100,340
197,464
756,313
358,418
757,899
679,175
179,948
974,763
551,309
146,33
700,814
470,709
360,478
112,399
610,289
82,785
941,873
673,638
684,633
685,494
133,656
886,212
384,757
745,571
284,177
404,911
704,772
755,654
745,598
52,497
376,690
47,721
822,222
14,169
887,948
509,915
754,70
668,31
869,529
185,297
242,916
494,924
292,276
204,853
965,316
77,114
951,837
870,387
524,924
720,602
693,855
449,578
149,599
826,832
602,554
595,986
280,184
614,475
901,352
874,190
32,741
168,886
239,642
976,173
897,460
699,34
406,405
639,2
786,705
436,79
158,321
573,431
251,889
149,455
146,9
324,851
646,755
862,715
883,174
492,695
258,252
761,649
645,578
605,357
430,809
244,510
166,651
338,333
886,445
21,832
964,84
481,98
928,877
226,704
13,231
79,635
195,217
775,835
422,627
494,467
474,923
379,43
81,824
281,924
54,485
120,956
531,888
859,80
819,299
270,141
301,403
953,357
351,349
371,992
987,522
208,693
407,185
949,789
796,184
408,395
780,934
987,943
548,155
609,52
772,493
137,8
68,724
76,102
230,950
615,318
556,238
392,844
964,761
572,399
706,397
409,230
390,568
190,569
277,266
169,451
776,226
775,347
974,189
82,654
309,563
32,885
565,24
487,778
194,971
454,68
322,409
210,853
42,85
837,451
176,923
55,257
691,667
47,77
598,382
278,762
198,551
10,323
963,694
319,359
583,195
211,651
436,942
569,642
754,293
100,880
836,462
488,556
814,467
940,371
666,709
510,677
200,264
722,895
913,844
994,210
706,954
105,100
229,668
998,526
682,336
207,113
491,612
86,751
550,913
118,673
217,310
723,675
370,390
721,455
940,542
155,517
374,440
611,328
856,601
768,857
3,874
491,788
202,754
679,841
297,205
16,790
67,955
758,920
312,302
706,352
541,487
207,671
405,404
777,158
32,957
825,25
266,712
258,680
542,716
701,21
6,906
768,160
405,713
342,479
690,376
576,889
135,80
991,395
965,559
328,100
65,745
619,334
440,565
303,554
337,846
224,773
360,693
362,402
708,620
980,487
651,730
793,869
886,806
153,518
872,527
775,891
444,225
26,4
716,146
976,755
783,424
883,19
423,503
421,882
53,57
127,477
857,695
395,99
68,220
893,374
566,434
464,548
363,708
109,462
974,228
962,782
534,404
521,236
684,918
977,524
82,952
939,201
11,275
511,93
684,397
253,625
217,649
262,421
210,873
95,643
850,199
700,71
442,824
662,858
337,452
203,374
469,141
519,836
654,939
621,952
419,1
827,440
404,538
813,7
656,597
351,529
358,753
784,854
512,838
986,966
140,669
206,275
789,276
419,460
728,94
550,861
306,29
985,718
374,853
802,406
132,320
314,217
609,315
981,737
184,358
729,169
436,800
827,405
26,64
490,196
464,937
776,740
387,15
918,183
11,704
641,40
572,768
865,210
438,876
56,819
638,93
301,819
65,954
806,69
491,164
475,950
549,372
614,936
928,373
164,985
19,943
845,547
228,296
580,458
824,508
764,539
288,617
794,257
843,349
886,491
895,70
186,90
927,312
407,390
872,95
358,589
258,412
777,323
353,203
277,182
534,22
616,718
383,749
833,710
253,219
864,277
126,522
660,741
556,92
947,43
860,967
903,781
765,178
716,336
126,954
755,384
548,254
740,624
715,449
301,353
464,696
963,309
907,491
483,188
356,124
576,166
22,810
817,283
172,138
73,664
897,710
744,837
167,98
5,463
60,776
415,373
973,954
896,260
976,475
502,286
769,672
668,664
639,101
195,773
43,559
100,73
35,334
17,40
529,960
797,477
888,669
74,153
583,242
791,220
763,209
867,409
108,824
166,232
271,273
186,81
752,214
976,932
1,594
633,499
994,18
726,871
63,323
868,721
639,688
659,138
434,578
18,889
319,695
500,117
435,289
409,978
716,651
694,385
988,219
526,826
222,126
753,316
443,637
91,134
825,794
143,414
852,65
378,57
626,432
59,640
809,654
486,88
772,598
150,86
447,886
657,226
12,918
24,82
299,152
87,966
638,471
518,529
614,94
395,855
422,218
20,505
872,970
541,374
243,664
189,297
117,767
784,348
35,844
505,450
802,683
365,368
982,374
866,504
910,146
210,562
785,836
454,822
982,726
152,548
380,73
9,113
146,442
319,840
131,678
474,668
862,175
825,232
391,663
998,794
886,387
400,667
206,729
597,642
29,740
718,205
817,986
910,825
918,395
470,99
411,343
733,376
43,971
36,635
532,690
162,452
769,345
676,413
281,111
210,189
811,647
602,138
808,803
203,944
58,332
496,662
606,34
841,545
231,328
939,408
699,111
608,997
622,695
409,373
71,795
232,254
426,931
487,612
832,644
48,784
163,149
657,740
399,856
606,911
396,676
119,917
801,772
32,679
636,12
807,917
598,794
385,194
426,382
260,296
439,996
647,816
451,456
221,411
326,861
143,58
571,769
448,457
759,104
845,806
608,613
767,106
758,179
781,729
970,367
748,627
816,842
179,944
286,404
955,748
193,831
255,337
761,899
329,32
569,333
38,713
45,978
477,769
805,946
343,41
958,483
345,379
75,1
686,201
782,197
274,310
309,753
567,348
801,50
753,69
192,75
454,56
691,273
725,810
954,381
833,241
988,234
44,105
325,73
265,329
971,944
370,106
300,154
946,629
303,253
271,245
176,458
33,838
637,473
587,365
445,910
841,736
667,266
562,167
479,620
705,174
225,915
852,361
319,803
816,654
192,761
30,772
275,875
6,483
792,754
674,61
963,470
878,468
182,403
371,791
60,642
762,388
236,802
928,505
685,215
925,540
694,349
896,683
666,527
588,282
659,932
803,116
525,383
925,945
443,807
285,796
322,524
70,567
133,717
393,563
842,90
523,715
204,105
85,155
545,939
453,590
743,128
654,874
202,954
443,86
538,12
544,438
448,305
471,157
14,240
480,243
514,260
261,168
342,365
765,691
57,822
41,900
825,243
417,589
987,695
242,820
233,649
766,915
695,383
208,540
994,639
434,517
925,145
240,918
813,728
17,736
693,934
94,9
297,308
369,613
733,966
775,387
647,208
595,102
259,558
540,996
829,471
855,777
986,638
576,746
518,473
917,395
841,151
305,935
216,813
62,958
329,354
357,504
267,476
943,721
824,835
145,667
667,299
428,590
767,684
302,524
278,514
403,881
711,657
541,56
851,8
409,282
959,781
796,846
316,803
740,216
445,890
809,671
95,306
639,654
282,472
73,593
367,656
610,846
119,665
343,536
449,207
713,26
112,418
101,668
346,833
592,335
997,309
733,389
471,981
362,900
946,156
130,982
408,338
723,643
419,889
632,834
835,608
463,945
390,314
727,698
532,730
474,419
805,912
586,941
763,534
442,848
453,413
31,252
277,986
220,880
812,268
651,988
356,988
1000,461
482,936
339,623
117,460
717,833
739,752
489,373
837,249
548,653
347,626
906,317
356,756
160,147
772,122
598,944
99,267
804,232
315,79
681,917
235,67
934,224
66,994
366,652
54,400
692,653
117,391
37,172
18,205
98,567
81,118
751,731
458,739
281,497
208,684
328,364
193,148
490,53
227,241
7,143
330,834
415,819
480,231
214,955
732,777
444,925
182,554
710,753
357,603
464,677
563,239
239,46
399,894
52,677
415,708
819,910
798,960
348,848
182,740
687,652
514,301
278,783
375,653
301,540
994,494
741,828
208,467
868,459
531,388
849,104
623,305
179,767
422,828
744,880
718,845
202,186
815,404
31,742
173,435
361,300
921,13
307,624
233,501
437,500
89,878
934,814
517,435
498,34
5,7
803,443
454,989
368,587
108,400
69,121
2,409
278,212
98,594
941,487
924,286
952,940
841,407
219,237
892,96
218,191
294,54
844,434
242,313
258,216
456,548
714,932
532,129
589,832
191,960
325,185
531,14
314,33
244,726
731,310
813,819
276,773
569,611
127,220
482,652
701,453
651,962
669,706
202,645
126,311
782,293
847,463
239,789
13,850
536,939
146,714
834,115
194,612
547,831
313,401
250,879
923,87
295,137
118,483
856,867
259,653
125,302
626,267
536,504
291,370
401,183
231,571
824,18
397,666
185,537
29,155
809,111
832,823
915,417
826,951
542,247
211,210
473,399
215,888
231,121
261,216
130,586
623,745
777,136
625,50
802,804
959,503
11,185
165,666
915,644
902,982
647,675
511,585
293,187
718,760
71,143
494,622
843,442
789,343
165,471
206,747
940,348
925,798
44,846
393,274
639,217
698,361
750,93
661,622
320,93
731,41
55,740
620,239
176,254
282,217
550,613
444,188
47,69
989,677
273,887
898,324
419,335
967,339
739,974
839,266
355,173
681,283
351,920
14,963
342,118
748,920
433,194
499,697
793,970
288,576
878,339
987,997
981,969
114,771
416,580
929,636
65,222
370,122
147,888
791,999
69,937
439,894
454,926
540,608
994,72
952,179
757,996
130,265
548,536
327,752
300,870
120,873
420,315
906,690
210,216
192,746
229,746
983,961
52,726
937,595
539,809
976,54
313,469
140,173
890,894
372,963
434,36
618,716
798,454
855,930
26,361
296,464
916,206
205,61
61,692
921,709
69,960
170,313
856,174
430,839
52,228
606,773
741,923
600,805
932,149
497,311
629,167
784,513
121,688
293,79
565,188
588,742
418,611
593,509
723,80
711,12
738,425
557,982
902,263
938,291
2,780
229,135
60,867
46,707
501,259
522,680
100,702
870,145
316,168
431,251
986,450
951,324
310,783
709,276
994,376
852,808
93,761
231,702
461,610
648,683
135,102
799,393
631,935
780,437
385,937
349,250
940,408
346,10
440,965
247,539
213,190
167,975
736,244
624,774
12,706
83,400
849,842
414,146
532,637
59,14
640,508
61,877
320,488
973,377
471,337
81,878
316,618
543,469
599,615
936,742
903,220
447,600
906,685
629,367
199,134
807,9
229,467
490,650
646,184
299,310
351,619
211,220
632,238
650,845
476,88
315,782
427,922
138,919
791,241
290,523
761,684
627,261
643,112
694,275
154,301
786,196
492,327
208,989
827,505
10,585
577,668
392,389
82,448
889,513
616,49
213,724
796,972
202,751
709,635
656,491
437,694
327,418
244,505
853,457
489,399
975,604
363,68
848,838
248,447
136,163
298,503
996,92
451,981
845,40
931,74
771,40
274,781
645,685
339,496
123,738
767,920
393,878
607,896
925,928
847,523
439,613
25,826
801,907
594,308
230,947
299,525
935,68
227,722
474,904
548,429
270,123
375,359
544,225
32,245
551,898
213,499
179,9
119,533
382,274
768,745
271,501
55,81
66,376
744,107
338,584
77,402
636,712
877,310
107,276
412,736
612,564
672,629
820,260
605,626
730,747
165,100
333,536
810,770
819,785
742,762
223,709
114,966
377,423
705,808
773,672
611,404
199,236
988,329
311,601
210,335
854,509
653,767
171,596
497,2
531,970
568,200
757,161
787,530
292,848
463,924
380,261
656,572
876,130
127,321
910,656
174,755
606,274
883,503
939,231
321,130
47,362
70,952
814,181
266,596
20,199
466,415
297,947
52,689
503,627
138,33
96,128
678,586
850,261
571,503
798,240
914,225
421,97
820,925
367,839
179,712
711,205
716,393
42,949
408,615
665,936
293,887
23,359
881,932
647,857
228,803
964,464
583,872
461,888
830,635
239,356
652,718
705,236
183,650
86,963
637,475
195,284
829,332
113,358
969,72
70,901
628,344
774,277
919,565
338,808
124,105
243,803
741,272
987,334
444,975
332,138
286,184
519,742
948,95
21,83
510,661
319,695
113,986
292,733
333,437
236,136
255,286
181,190
719,675
814,860
201,430
636,201
868,973
413,89
469,336
1,501
449,681
145,630
74,802
716,346
295,675
66,886
978,629
317,301
936,221
889,106
180,712
84,734
159,800
530,688
314,676
865,63
42,962
608,157
730,686
598,549
171,49
53,667
143,617
327,874
227,731
660,481
895,233
983,538
144,503
247,180
285,226
368,508
402,320
50,317
131,443
475,100
493,67
23,155
587,88
425,683
884,767
468,82
885,389
317,529
767,15
996,264
615,114
619,316
798,6
609,92
505,391
24,337
183,741
772,334
498,263
124,86
646,935
888,622
921,567
347,363
435,212
588,504
969,811
306,334
212,123
327,522
925,992
389,924
527,610
153,760
282,449
956,926
659,678
352,903
663,196
690,408
622,472
180,909
838,792
68,378
115,282
106,650
238,806
211,844
908,515
601,821
214,679
172,942
502,328
10,187
796,657
446,661
200,978
126,337
145,869
512,93
416,446
421,534
939,535
289,162
283,503
286,389
681,100
774,395
81,733
567,406
573,55
571,505
85,526
118,147
153,112
900,656
972,315
104,592
751,407
422,887
366,320
858,584
12,901
620,505
940,63
569,41
912,297
648,609
451,416
931,579
280,657
79,717
757,833
301,995
855,77
200,365
455,798
148,782
607,337
347,106
7,368
906,661
83,845
8,233
660,477
848,550
377,722
645,364
433,47
976,62
845,251
527,81
986,992
804,291
435,990
850,325
812,701
615,892
369,295
753,582
89,90
525,295
398,871
434,11
33,403
134,503
921,235
248,543
611,985
399,257
806,326
388,39
138,467
663,99
722,350
220,273
600,830
144,619
214,105
504,427
370,834
322,936
987,192
764,72
840,988
625,488
826,9
223,163
472,680
400,724
741,897
810,325
428,745
467,53
85,144
29,530
623,478
773,331
379,790
265,566
231,475
734,171
8,586
155,274
355,191
724,185
28,191
238,854
537,980
263,658
949,954
550,920
150,289
167,720
920,706
939,403
390,919
956,700
416,183
512,319
191,395
740,830
428,517
527,461
695,173
897,171
63,362
217,185
284,509
518,428
837,734
74,497
152,250
110,762
111,616
992,419
978,912
475,461
266,7
401,697
139,184
712,656
972,677
398,297
586,918
282,21
769,750
830,138
282,457
58,418
515,895
426,407
772,814
712,404
877,671
86,52
615,229
86,273
287,78
246,217
947,132
246,584
73,151
384,403
691,169
911,171
554,858
409,799
301,573
743,728
2,630
634,607
323,619
813,149
761,572
600,524
843,43
25,644
177,474
549,305
693,699
710,283
942,538
337,489
451,234
774,785
997,829
883,731
277,224
159,394
459,761
889,74
440,823
317,299
818,342
931,560
97,828
826,534
207,981
694,99
514,443
823,485
127,302
811,263
26,724
465,408
182,172
393,21
962,753
418,870
935,33
526,523
143,287
484,748
681,99
768,843
78,820
215,967
237,65
210,710
963,530
444,110
359,887
126,727
659,407
646,761
826,1000
634,421
249,230
245,340
322,840
959,874
788,8
359,11
577,340
443,529
462,670
312,81
792,672
628,870
143,751
814,901
588,77
266,404
844,625
112,562
308,576
119,932
564,879
346,582
955,890
932,918
452,78
476,247
909,722
172,856
387,46
526,637
671,693
876,38
576,977
317,749
812,870
568,574
931,355
550,236
722,253
905,305
420,843
97,472
4,656
578,537
904,890
107,827
133,465
843,355
360,518
110,637
942,476
791,232
972,596
787,602
458,591
535,620
473,612
351,402
34,43
852,907
92,944
627,286
134,377
354,315
189,44
765,661
609,262
399,996
226,502
232,680
59,391
391,899
305,44
702,370
755,144
655,23
162,655
583,739
671,611
839,106
591,394
972,767
296,685
314,418
296,594
632,638
469,836
868,334
204,392
476,270
697,714
461,164
20,512
879,766
964,272
884,844
929,865
206,429
75,939
657,943
179,694
849,956
116,995
311,201
523,590
838,177
255,16
660,231
18,250
18,357
360,562
510,654
79,418
344,291
356,768
738,700
72,170
481,922
419,678
561,326
380,930
680,654
912,921
244,438
557,306
736,979
342,859
681,761
636,328
102,251
857,427
656,387
992,794
5,266
151,368
847,302
151,843
60,817
438,815
188,694
964,180
796,856
303,455
215,686
374,265
218,132
577,189
30,531
652,991
859,534
238,687
106,246
372,261
153,712
706,764
274,661
916,832
670,899
647,120
676,246
634,213
742,782
436,898
